"sampleobsprop_id";"projectname";"unit_key";"sampletype_key";"stakeholder_key"
61148;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61150;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61150;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61152;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61152;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61152;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61152;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61152;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61152;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61153;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61153;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61153;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61153;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61154;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61154;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61154;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61154;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61155;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61155;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61155;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61155;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61156;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61156;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61156;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61156;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61157;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61157;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61157;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61157;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61158;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61158;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61158;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61158;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61159;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61159;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61159;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61159;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61160;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61160;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61160;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61160;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61161;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61161;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61161;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61161;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61162;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61162;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61162;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61162;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61163;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61163;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61163;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61163;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61164;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61164;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61164;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61164;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61165;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61165;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61165;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61165;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61168;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61168;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61174;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61174;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61174;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61174;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61183;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61183;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61183;"pfasathome";"µg/L";"blood serum";"FHBM"
61183;"pfasathome";"µg/L";"blood serum";"FHBM"
61183;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61183;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61183;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61183;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61183;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61183;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61183;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61183;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61183;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61183;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61193;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61193;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61193;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61193;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61193;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61193;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61193;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61193;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61193;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61193;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61193;"pfasathome";"µg/L";"blood serum";"FHBM"
61193;"pfasathome";"µg/L";"blood serum";"FHBM"
61193;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61193;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61193;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61193;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61193;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61193;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61202;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61202;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61213;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61213;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61213;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61213;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61213;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61213;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61213;"pfasathome";"µg/L";"blood serum";"FHBM"
61213;"pfasathome";"µg/L";"blood serum";"FHBM"
61213;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61213;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61213;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61213;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61213;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61213;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61213;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61213;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61213;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61213;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61223;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61223;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61223;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61223;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61223;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61223;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61223;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61223;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61223;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61223;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61223;"pfasathome";"µg/L";"blood serum";"FHBM"
61223;"pfasathome";"µg/L";"blood serum";"FHBM"
61223;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61223;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61223;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61223;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61223;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61223;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61233;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61233;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61241;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61241;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61252;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61252;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61252;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61252;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61252;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61252;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61252;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61252;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61261;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61261;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61273;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61273;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61291;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61291;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61301;"pfasathome";"µg/L";"blood serum";"FHBM"
61301;"pfasathome";"µg/L";"blood serum";"FHBM"
61301;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61301;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61301;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61301;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61301;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61301;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61301;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61301;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61301;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61301;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61301;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61301;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61301;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61301;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61301;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61301;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61313;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61313;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61313;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61313;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61313;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61313;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61313;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61313;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61313;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61313;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61313;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61313;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61313;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61313;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61313;"pfasathome";"µg/L";"blood serum";"FHBM"
61313;"pfasathome";"µg/L";"blood serum";"FHBM"
61313;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61313;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61322;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61322;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61322;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61322;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61322;"pfasathome";"µg/L";"blood serum";"FHBM"
61322;"pfasathome";"µg/L";"blood serum";"FHBM"
61322;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61322;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61322;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61322;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61322;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61322;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61322;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61322;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61322;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61322;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61322;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61322;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61331;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61331;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61341;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61341;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61352;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61352;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61352;"Parc dummy project";"µg/L";;"Parc"
61352;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61352;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61352;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61352;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61352;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61352;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61352;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61352;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61352;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61352;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61352;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61352;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61352;"pfasathome";"µg/L";"blood serum";"FHBM"
61352;"pfasathome";"µg/L";"blood serum";"FHBM"
61352;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61352;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61362;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61362;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61391;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61391;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61391;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61391;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61391;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61391;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61391;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61391;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61391;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61391;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61391;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61391;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61391;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61391;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61391;"Parc dummy project";"µg/L";;"Parc"
61391;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61391;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61391;"pfasathome";"µg/L";"blood serum";"FHBM"
61391;"pfasathome";"µg/L";"blood serum";"FHBM"
61401;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61401;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61401;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61401;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61411;"pfasathome";"µg/L";"blood serum";"FHBM"
61411;"pfasathome";"µg/L";"blood serum";"FHBM"
61411;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61411;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61411;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61411;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61411;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61411;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61411;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61411;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61411;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61411;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61411;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61411;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61411;"Parc dummy project";"µg/L";;"Parc"
61411;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61411;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61411;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61411;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61421;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61421;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61432;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61432;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61442;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61442;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61451;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61451;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61451;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61451;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61451;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61451;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61451;"Parc dummy project";"µg/L";;"Parc"
61451;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61451;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61451;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61451;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61451;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61451;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61451;"pfasathome";"µg/L";"blood serum";"FHBM"
61451;"pfasathome";"µg/L";"blood serum";"FHBM"
61451;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61451;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61451;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61451;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61471;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61471;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61481;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61481;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61481;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61481;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61481;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61481;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61481;"pfasathome";"µg/L";"blood serum";"FHBM"
61481;"pfasathome";"µg/L";"blood serum";"FHBM"
61481;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61481;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61481;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61481;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61481;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61481;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61481;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61481;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61481;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61481;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61501;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61501;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61501;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61501;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61532;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61532;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61532;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61532;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61532;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61532;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61532;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61532;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61542;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61542;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61542;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61542;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61542;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61542;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61542;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61542;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61552;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61552;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61561;"pfasathome";"µg/L";"blood serum";"FHBM"
61561;"pfasathome";"µg/L";"blood serum";"FHBM"
61561;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61561;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61561;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61561;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61561;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61561;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61561;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61561;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
61561;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61561;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61561;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61561;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61561;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61561;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61561;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61561;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61571;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61571;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61590;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61590;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61590;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61590;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61590;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61590;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61590;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61590;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61590;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61590;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61593;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61593;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61593;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61593;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61593;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61593;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61593;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61593;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61593;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61593;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61597;"ZWPFASPhase2";"ng/mL";"blood serum";"FHBM"
61597;"ZWPFASPhase2";"ng/mL";"blood serum";"FHBM"
61603;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61603;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61610;"ZWPFASPhase2";"-";"blood serum";"FHBM"
61610;"ZWPFASPhase2";"-";"blood serum";"FHBM"
61611;"ZWPFASPhase2";"-";"blood-whole blood";"FHBM"
61611;"ZWPFASPhase2";"-";"blood-whole blood";"FHBM"
61613;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
61613;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
61621;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61621;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61629;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61629;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
61629;"Parc dummy project";"µg/L";;"Parc"
61629;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61629;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61629;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61629;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
61629;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61629;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61629;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61629;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61631;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61631;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61631;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61631;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61638;"ZWPFASPhase2";"nmol/L";"blood serum";"FHBM"
61638;"ZWPFASPhase2";"nmol/L";"blood serum";"FHBM"
61638;"HBM4EU Aligned studies";"nmol/L";"blood serum";"Parc"
61638;"HBM4EU Aligned studies";"nmol/L";"blood serum";"Parc"
61644;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61644;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
