"sampleobsprop_id";"projectname";"unit_key";"sampletype_key";"stakeholder_key"
63941;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
63941;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
63941;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
63945;"ZWPFASPhase2";"ng/mL";"blood serum";"FHBM"
63945;"ZWPFASPhase2";"ng/mL";"blood serum";"FHBM"
63951;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
63951;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
63958;"ZWPFASPhase2";"-";"blood serum";"FHBM"
63958;"ZWPFASPhase2";"-";"blood serum";"FHBM"
63959;"ZWPFASPhase2";"-";"blood-whole blood";"FHBM"
63959;"ZWPFASPhase2";"-";"blood-whole blood";"FHBM"
63961;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
63961;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
63969;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
63969;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
63977;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
63977;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
63977;"Parc dummy project";"µg/L";;"Parc"
63977;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
63977;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
63977;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
63977;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
63977;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
63977;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
63977;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
63977;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
63979;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
63979;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
63979;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
63979;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
63986;"ZWPFASPhase2";"nmol/L";"blood serum";"FHBM"
63986;"ZWPFASPhase2";"nmol/L";"blood serum";"FHBM"
63986;"HBM4EU Aligned studies";"nmol/L";"blood serum";"Parc"
63986;"HBM4EU Aligned studies";"nmol/L";"blood serum";"Parc"
63992;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
63992;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
63992;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
63992;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
63992;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
63992;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
64002;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
64002;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
64002;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64002;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64013;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
64013;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
64013;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
64013;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
64013;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64013;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64023;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64023;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64046;"Parc dummy project";"µg/L";;"Parc"
64050;"Parc dummy project";"µg/L";;"Parc"
64053;"Parc dummy project";"µg/L";;"Parc"
64053;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
64053;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
64061;"Parc dummy project";"µg/L";;"Parc"
64061;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
64061;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
64061;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
64061;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
64064;"Parc dummy project";"µg/L";;"Parc"
64092;"Parc dummy project";"µg/L";;"Parc"
64095;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
64095;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
64095;"Parc dummy project";"µg/L";;"Parc"
64095;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
64095;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
64098;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
64098;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
64098;"Parc dummy project";"µg/L";;"Parc"
64098;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
64098;"HBM4EU Aligned studies";"µg/L";"blood plasma";"Parc"
64101;"Parc dummy project";"µg/L";;"Parc"
64105;"Parc dummy project";"µg/L";;"Parc"
64115;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
64115;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
64115;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64115;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64126;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64126;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64126;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
64126;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
64126;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64126;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64126;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
64126;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
64128;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64128;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64140;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64140;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64140;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
64140;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
64151;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64151;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64151;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64151;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64166;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64166;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64166;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
64166;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
64173;"Parc dummy project";"µg/L";;"Parc"
64185;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
64185;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
64191;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
64191;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
64226;"Parc dummy project";"µg/L";;"Parc"
64228;"ZWPFASPhase2";"amount/µL";"blood-whole blood";"FHBM"
64228;"ZWPFASPhase2";"amount/µL";"blood-whole blood";"FHBM"
64230;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64230;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64234;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
64234;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
64234;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64234;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64244;"ZWPFASPhase2";"pg/mL";"blood serum";"FHBM"
64244;"ZWPFASPhase2";"pg/mL";"blood serum";"FHBM"
64246;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64246;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64246;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64246;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64246;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
64246;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
64246;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64246;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64263;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64263;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64263;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64263;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64267;"HBM4EU Aligned studies";"mg/dL";"blood-whole blood";"Parc"
64267;"HBM4EU Aligned studies";"mg/dL";"blood-whole blood";"Parc"
64267;"ZWPFASPhase2";"mg/dL";"blood serum";"FHBM"
64267;"ZWPFASPhase2";"mg/dL";"blood serum";"FHBM"
64267;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
64267;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
64267;"HBM4EU Aligned studies";"mg/dL";"blood plasma";"Parc"
64267;"HBM4EU Aligned studies";"mg/dL";"blood plasma";"Parc"
64270;"ZWPFASPhase2";"µLU/mL";"blood serum";"FHBM"
64270;"ZWPFASPhase2";"µLU/mL";"blood serum";"FHBM"
64270;"HBM4EU Aligned studies";"µLU/mL";"blood plasma";"Parc"
64270;"HBM4EU Aligned studies";"µLU/mL";"blood plasma";"Parc"
64270;"HBM4EU Aligned studies";"µLU/mL";"blood serum";"Parc"
64270;"HBM4EU Aligned studies";"µLU/mL";"blood serum";"Parc"
64271;"HBM4EU Aligned studies";"ng/dL";"blood serum";"Parc"
64271;"HBM4EU Aligned studies";"ng/dL";"blood serum";"Parc"
64271;"ZWPFASPhase2";"ng/dL";"blood serum";"FHBM"
64271;"ZWPFASPhase2";"ng/dL";"blood serum";"FHBM"
64299;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64299;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64305;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64305;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64315;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64315;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64318;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64318;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
64318;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64318;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64332;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64332;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
64332;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
64332;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
62066;"Parc dummy project";"µg/L";;"Parc"
62070;"Parc dummy project";"µg/L";;"Parc"
62074;"Parc dummy project";"µg/L";;"Parc"
62145;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62145;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62150;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62150;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62153;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62153;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62158;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62158;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62160;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62160;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62166;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62166;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62170;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62170;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62172;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62172;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62221;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62221;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62315;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
62315;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
62355;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62355;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62395;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
62395;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
62499;"Parc dummy project";"µg/L";;"Parc"
62528;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62528;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62573;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62573;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62603;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62603;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62613;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62613;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62649;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
62649;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
62668;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62668;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62682;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62682;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62721;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62721;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62740;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62740;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62753;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62753;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62781;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62781;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
62789;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
62789;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
62807;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62807;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62809;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62809;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62811;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62811;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
62822;"Parc dummy project";"µg/L";;"Parc"
63073;"Parc dummy project";"mg/dL";;"Parc"
63078;"Parc dummy project";"mg/dL";;"Parc"
63168;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
63168;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
63203;"Parc dummy project";"µg/L";;"Parc"
63209;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
63209;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
63257;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63257;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63279;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
63279;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
63294;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63294;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63361;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63361;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63388;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
63388;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
63406;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63406;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63413;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63413;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63418;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63418;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63421;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63421;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63422;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63422;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63429;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63429;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63430;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63430;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63442;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63442;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63443;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63443;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63448;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63448;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63450;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63450;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63456;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63456;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63458;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63458;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63460;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63460;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63463;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63463;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63469;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63469;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63472;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63472;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63477;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63477;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63479;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63479;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63499;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63499;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63530;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63530;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63540;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63540;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63540;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63540;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63560;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63560;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63570;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63570;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63602;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63602;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63641;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63641;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63650;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63650;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63660;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63660;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63671;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63671;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63701;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63701;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63701;"Parc dummy project";"µg/L";;"Parc"
63701;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63701;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63741;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63741;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63741;"Parc dummy project";"µg/L";;"Parc"
63741;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63741;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63751;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63751;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63762;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63762;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63762;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63762;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63762;"Parc dummy project";"µg/L";;"Parc"
63801;"Parc dummy project";"µg/L";;"Parc"
63801;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63801;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63801;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63801;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63830;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63830;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63851;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63851;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63883;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63883;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63893;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63893;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63913;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63913;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63940;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63940;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63942;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63942;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
63970;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
63970;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
63996;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
63996;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
64015;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
64015;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
64047;"Parc dummy project";"µg/L";;"Parc"
64062;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
64062;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
64062;"Parc dummy project";"µg/L";;"Parc"
64096;"Parc dummy project";"µg/L";;"Parc"
64096;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
64096;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
64096;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
64096;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
64099;"Parc dummy project";"µg/L";;"Parc"
64099;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
64099;"HBM4EU Existing studies";"µg/L";"cord blood-serum";"Parc"
64102;"Parc dummy project";"µg/L";;"Parc"
64106;"Parc dummy project";"µg/L";;"Parc"
64116;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
64116;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
64127;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
64127;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
64167;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
64167;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
64235;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
64235;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
64245;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
64245;"HBM4EU Existing studies";"µg/L";"cord blood-plasma";"Parc"
64333;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
64333;"HBM4EU Existing studies";"µg/L";"cord blood-whole blood";"Parc"
61987;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
61987;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
61987;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
61987;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
61987;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
61987;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
61987;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
61987;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
61987;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
61987;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
61987;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
61987;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
61987;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
61987;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
61989;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
61989;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
61995;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
61995;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
61995;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
61995;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
61996;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
61996;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
61997;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
61997;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
62000;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
62000;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
62000;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
62000;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
62003;"Parc dummy project";"µg/L";;"Parc"
