"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7133","Building structure cleaners","","OC7133","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC72","Metal, machinery and related trades workers","","OC72","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC721","Sheet and structural metal workers, moulders and welders, and related workers","","OC721","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7211","Metal moulders and coremakers","","OC7211","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7212","Welders and flamecutters","","OC7212","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7213","Sheet-metal workers","","OC7213","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7214","Structural-metal preparers and erectors","","OC7214","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7215","Riggers and cable splicers","","OC7215","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC722","Blacksmiths, toolmakers and related trades workers","","OC722","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7221","Blacksmiths, hammersmiths and forging press workers","","OC7221","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7222","Toolmakers and related workers","","OC7222","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7223","Metal working machine tool setters and operators","","OC7223","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7224","Metal polishers, wheel grinders and tool sharpeners","","OC7224","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC723","Machinery mechanics and repairers","","OC723","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7231","Motor vehicle mechanics and repairers","","OC7231","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7232","Aircraft engine mechanics and repairers","","OC7232","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7233","Agricultural and industrial machinery mechanics and repairers","","OC7233","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7234","Bicycle and related repairers","","OC7234","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC73","Handicraft and printing workers","","OC73","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC731","Handicraft workers","","OC731","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7311","Precision-instrument makers and repairers","","OC7311","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7312","Musical instrument makers and tuners","","OC7312","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7313","Jewellery and precious-metal workers","","OC7313","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7314","Potters and related workers","","OC7314","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7315","Glass makers, cutters, grinders and finishers","","OC7315","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7316","Sign writers, decorative painters, engravers and etchers","","OC7316","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7317","Handicraft workers in wood, basketry and related materials","","OC7317","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7318","Handicraft workers in textile, leather and related materials","","OC7318","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7319","Handicraft workers not elsewhere classified","","OC7319","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC732","Printing trades workers","","OC732","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7321","Pre-press technicians","","OC7321","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7322","Printers","","OC7322","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7323","Print finishing and binding workers","","OC7323","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC74","Electrical and electronic trades workers","","OC74","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC741","Electrical equipment installers and repairers","","OC741","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7411","Building and related electricians","","OC7411","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7412","Electrical mechanics and fitters","","OC7412","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7413","Electrical line installers and repairers","","OC7413","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC742","Electronics and telecommunications installers and repairers","","OC742","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7421","Electronics mechanics and servicers","","OC7421","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7422","Information and communications technology installers and servicers","","OC7422","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC75","Food processing, wood working, garment and other craft and related trades workers","","OC75","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC751","Food processing and related trades workers","","OC751","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7511","Butchers, fishmongers and related food preparers","","OC7511","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7512","Bakers, pastry-cooks and confectionery makers","","OC7512","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7513","Dairy-products makers","","OC7513","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7514","Fruit, vegetable and related preservers","","OC7514","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7515","Food and beverage tasters and graders","","OC7515","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7516","Tobacco preparers and tobacco products makers","","OC7516","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC752","Wood treaters, cabinet-makers and related trades workers","","OC752","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7521","Wood treaters","","OC7521","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7522","Cabinet-makers and related workers","","OC7522","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7523","Woodworking-machine tool setters and operators","","OC7523","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC753","Garment and related trades workers","","OC753","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7531","Tailors, dressmakers, furriers and hatters","","OC7531","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7532","Garment and related pattern-makers and cutters","","OC7532","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7533","Sewing, embroidery and related workers","","OC7533","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7534","Upholsterers and related workers","","OC7534","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7535","Pelt dressers, tanners and fellmongers","","OC7535","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7536","Shoemakers and related workers","","OC7536","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC754","Other craft and related workers","","OC754","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7541","Underwater divers","","OC7541","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7542","Shotfirers and blasters","","OC7542","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7543","Product graders and testers (excluding foods and beverages)","","OC7543","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7544","Fumigators and other pest and weed controllers","","OC7544","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC7549","Craft and related workers not elsewhere classified","","OC7549","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8","Plant and machine operators and assemblers","","OC8","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC81","Stationary plant and machine operators","","OC81","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC811","Mining and mineral processing plant operators","","OC811","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8111","Miners and quarriers","","OC8111","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8112","Mineral and stone processing plant operators","","OC8112","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8113","Well drillers and borers and related workers","","OC8113","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8114","Cement, stone and other mineral products machine operators","","OC8114","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC812","Metal processing and finishing plant operators","","OC812","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8121","Metal processing plant operators","","OC8121","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8122","Metal finishing, plating and coating machine operators","","OC8122","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC813","Chemical and photographic products plant and machine operators","","OC813","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8131","Chemical products plant and machine operators","","OC8131","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8132","Photographic products machine operators","","OC8132","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC814","Rubber, plastic and paper products machine operators","","OC814","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8141","Rubber products machine operators","","OC8141","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8142","Plastic products machine operators","","OC8142","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8143","Paper products machine operators","","OC8143","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC815","Textile, fur and leather products machine operators","","OC815","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8151","Fibre preparing, spinning and winding machine operators","","OC8151","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8152","Weaving and knitting machine operators","","OC8152","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8153","Sewing machine operators","","OC8153","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8154","Bleaching, dyeing and fabric cleaning machine operators","","OC8154","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8155","Fur and leather preparing machine operators","","OC8155","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8156","Shoemaking and related machine operators","","OC8156","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8157","Laundry machine operators","","OC8157","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8159","Textile, fur and leather products machine operators not elsewhere classified","","OC8159","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC816","Food and related products machine operators","","OC816","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8160","Food and related products machine operators","","OC8160","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC817","Wood processing and papermaking plant operators","","OC817","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8171","Pulp and papermaking plant operators","","OC8171","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8172","Wood processing plant operators","","OC8172","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC818","Other stationary plant and machine operators","","OC818","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8181","Glass and ceramics plant operators","","OC8181","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8182","Steam engine and boiler operators","","OC8182","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8183","Packing, bottling and labelling machine operators","","OC8183","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8189","Stationary plant and machine operators not elsewhere classified","","OC8189","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC82","Assemblers","","OC82","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC821","Assemblers","","OC821","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8211","Mechanical machinery assemblers","","OC8211","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8212","Electrical and electronic equipment assemblers","","OC8212","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8219","Assemblers not elsewhere classified","","OC8219","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC83","Drivers and mobile plant operators","","OC83","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC831","Locomotive engine drivers and related workers","","OC831","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8311","Locomotive engine drivers","","OC8311","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8312","Railway brake, signal and switch operators","","OC8312","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC832","Car, van and motorcycle drivers","","OC832","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8321","Motorcycle drivers","","OC8321","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8322","Car, taxi and van drivers","","OC8322","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC833","Heavy truck and bus drivers","","OC833","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8331","Bus and tram drivers","","OC8331","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8332","Heavy truck and lorry drivers","","OC8332","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC834","Mobile plant operators","","OC834","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8341","Mobile farm and forestry plant operators","","OC8341","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8342","Earthmoving and related plant operators","","OC8342","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8343","Crane, hoist and related plant operators","","OC8343","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8344","Lifting truck operators","","OC8344","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC835","Ships' deck crews and related workers","","OC835","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8350","Ships' deck crews and related workers","","OC8350","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9","Elementary occupations","","OC9","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC91","Cleaners and helpers","","OC91","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC911","Domestic, hotel and office cleaners and helpers","","OC911","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9111","Domestic cleaners and helpers","","OC9111","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9112","Cleaners and helpers in offices, hotels and other establishments","","OC9112","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC912","Vehicle, window, laundry and other hand cleaning workers","","OC912","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9121","Hand launderers and pressers","","OC9121","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9122","Vehicle cleaners","","OC9122","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9123","Window cleaners","","OC9123","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9129","Other cleaning workers","","OC9129","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC92","Agricultural, forestry and fishery labourers","","OC92","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC921","Agricultural, forestry and fishery labourers","","OC921","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9211","Crop farm labourers","","OC9211","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9212","Livestock farm labourers","","OC9212","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9213","Mixed crop and livestock farm labourers","","OC9213","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9214","Garden and horticultural labourers","","OC9214","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9215","Forestry labourers","","OC9215","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9216","Fishery and aquaculture labourers","","OC9216","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC93","Labourers in mining, construction, manufacturing and transport","","OC93","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC931","Mining and construction labourers","","OC931","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9311","Mining and quarrying labourers","","OC9311","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9312","Civil engineering labourers","","OC9312","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9313","Building construction labourers","","OC9313","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC932","Manufacturing labourers","","OC932","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9321","Hand packers","","OC9321","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9329","Manufacturing labourers not elsewhere classified","","OC9329","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC933","Transport and storage labourers","","OC933","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9331","Hand and pedal vehicle drivers","","OC9331","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9332","Drivers of animal-drawn vehicles and machinery","","OC9332","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9333","Freight handlers","","OC9333","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9334","Shelf fillers","","OC9334","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC94","Food preparation assistants","","OC94","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC941","Food preparation assistants","","OC941","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9411","Fast food preparers","","OC9411","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9412","Kitchen helpers","","OC9412","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC95","Street and related sales and service workers","","OC95","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC951","Street and related service workers","","OC951","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9510","Street and related service workers","","OC9510","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC952","Street vendors (excluding food)","","OC952","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9520","Street vendors (excluding food)","","OC9520","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC96","Refuse workers and other elementary workers","","OC96","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC961","Refuse workers","","OC961","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9611","Garbage and recycling collectors","","OC9611","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9612","Refuse sorters","","OC9612","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9613","Sweepers and related labourers","","OC9613","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC962","Other elementary workers","","OC962","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9621","Messengers, package deliverers and luggage porters","","OC9621","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9622","Odd job persons","","OC9622","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9623","Meter readers and vending-machine collectors","","OC9623","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9624","Water and firewood collectors","","OC9624","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC9629","Elementary workers not elsewhere classified","","OC9629","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC0","Armed forces occupations","","OC0","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC01","Commissioned armed forces officers","","OC01","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC011","Commissioned armed forces officers","","OC011","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC0110","Commissioned armed forces officers","","OC0110","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC02","Non-commissioned armed forces officers","","OC02","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC021","Non-commissioned armed forces officers","","OC021","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC0210","Non-commissioned armed forces officers","","OC0210","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC03","Armed forces occupations, other ranks","","OC03","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC031","Armed forces occupations, other ranks","","OC031","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC0310","Armed forces occupations, other ranks","","OC0310","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OTH","Other occupations","","OTH","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/NRP","No response","","NRP","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/UNK","Unknown","","UNK","valid","2013-02-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC222_322_5321","Nurses, midewives and health care assistants","","OC222_322_5321","valid","2013-11-21"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC222_322","Nurses and midwives","","OC222_322","valid","2013-11-21"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC222_3222","Nursing professionals and midwives","","OC222_3222","valid","2013-11-21"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC2221_3221","Nurses","","OC2221_3221","valid","2013-11-21"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC2222_3222","Midwives","","OC2222_3222","valid","2013-11-21"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/HOSP","Hospital employment","","HOSP","valid","2013-11-21"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OTH_SERV","Other health service providers employed by hospital","","OTH_SERV","valid","2013-11-21"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OTH_HOSP","Other staff employed by hospital","","OTH_HOSP","valid","2013-11-21"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/NAP","Not applicable","","NAP","valid","2014-06-10"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC6_7","Skilled agricultural, forestry and fishery workers, craft and related trades workers","","OC6_7","valid","2014-12-10"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC8_9","Plant and machine operators and assemblers, elementary occupations","","OC8_9","valid","2014-12-10"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC2612A","Professional judges","","OC2612A","valid","2015-04-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC2612B","Non professional judges and magistrates","","OC2612B","valid","2015-04-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/PRISA","Personnel in adult prison","","PRISA","valid","2015-04-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/PRISJ","Personnel in juvenile prison","","PRISJ","valid","2015-04-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC264_265","Authors, journalists, linguists and creative and performing artists","","OC264_265","valid","2016-05-02"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC222_322_5321_5322","Nurses, midewives, health care assistants and home-based personal care workers","","OC222_322_5321_5322","valid","2016-10-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC2634_2212PSY","Psychologists, psychotherapists or psychiatrists","","OC2634_2212PSY","valid","2016-10-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/OC5321_5322","Health care assistants and home-based personal care workers","","OC5321_5322","valid","2016-10-26"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/NAP_NEMP_Y1","Not applicable - no employment in the last year","","NAP_NEMP_Y1","valid","2017-07-24"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/NAP_NEMP_Y8","Not applicable - no employment in the last 8 years","","NAP_NEMP_Y8","valid","2017-07-24"
"http://dd.eionet.europa.eu/vocabulary/eurostat/isco08/ICT","Information and communications technology specialists (OC133, OC2152, OC2153, OC2166, OC2356, OC2434, OC251, OC252, OC351, OC352, OC3114, OC742)","","ICT","valid","2023-12-06"
